1	27	3	2.7	0.85285
2	25	3	2.5	0.83082
3	27	6	2.7	0.88913
4	25	6	2.5	0.87355
5	30	4	3	0.86195
6	27	3	2.7	0.88430
7	34	2	3.4	0.82675
8	35	2	3.5	0.87743
9	35	5	3.5	0.80300
10	26	6	2.6	0.86801
11	32	5	3.2	0.82126
12	31	3	3.1	0.87785
13	31	5	3.1	0.81906
14	25	2	2.5	0.81775
15	35	4	3.5	0.87185
16	35	6	3.5	0.89502
17	33	5	3.3	0.87032
18	33	5	3.3	0.81970
19	33	4	3.3	0.88055
20	26	4	2.6	0.80888
